EDMD,SINDy,HANDI,PSE,gEDMD,wSINDy,SR3
4.60050330e+00,1.25635638e-02,2.36297530e-03,1.66441411e+02,1.75659197e+00,1.38818785e-04,1.14891585e-01
2.15206949e+00,2.27986448e-02,1.11646521e-03,1.51844072e+02,1.04269961e-01,1.24098816e-04,1.00235226e-01
3.92579714e+00,1.45677579e-02,2.62599220e-03,1.09455729e+02,1.55872659e+00,3.77856177e-05,7.74504866e-02
3.40148743e+00,2.11714202e-02,2.87903323e-03,6.43760530e+01,1.31993659e+00,5.52452563e-06,4.18289747e-02
2.95566254e+00,3.39628160e-02,3.01833950e-03,3.14175398e+01,1.06492847e+00,3.35004452e-06,1.63699155e-02
2.68948932e+00,5.39745102e-02,3.15647323e-03,1.06857864e+01,8.16609763e-01,4.68748629e-06,1.15902583e-02
9.60469124e-01,4.17387727e-02,1.34668546e-03,2.37616039e+00,1.37032669e-02,6.34856381e-06,9.86077463e-02
2.53199604e+00,8.21986408e-02,3.34777507e-03,2.20748609e+00,5.82205479e-01,3.73048147e-06,3.50859506e-02
6.12431330e-01,3.36011751e-02,2.95519489e-03,2.43009325e+00,5.18858888e-01,2.42069711e-05,5.23915130e-01
9.63577652e-01,3.86903804e-02,1.79246347e-03,4.59760567e+00,1.00422221e-01,7.68001941e-06,1.19256353e-01
2.48134918e+00,1.20543068e-01,3.62589435e-03,5.97241711e+00,3.64612159e-01,1.08087763e-05,8.85234310e-02
2.58778544e+00,1.72094287e-01,4.00282657e-03,2.19501108e+01,1.73793112e-01,7.23899379e-06,1.72303529e-01
